,Datetime,Text,Username,Geolocation
40,2020-06-13 22:04:28+00:00,"Starmer's response proved worse than the Lib Dems' about the Colston statue. Now he proves worse than Johnson's. No denunciation of racism, no denunciation of the far right. Instead some kind of equivalence drawn with BLM protests. Unbelievable... ",aurelmondon,
41,2020-06-13 22:02:15+00:00,125-year-old magazine found hidden inside toppled Colston statue ,Rachel18622262,
42,2020-06-13 22:01:58+00:00,"Colston's statue is problematic because he profited from slavery, but it is also problematic because the statue itself was deliberately designed to use the symbolic power of philanthropy to promote other values and ideas we should be uncomfortable about. 22/",Rhodri_H_Davies,
43,2020-06-13 22:01:46+00:00,This excellent article highlights how Colston was chosen because he exemplified a notion of the benificient merchant venturer that the men who led the campaign for his statue were keen to promote: 12/ ,Rhodri_H_Davies,
44,2020-06-13 22:01:46+00:00,"The Colston statue was erected in 1895, long after slavery was abolished. The question then is, why Colston and not some other Bristol philanthropist? (Of whom there are many who gave more than Colston and don't have such links). 11/",Rhodri_H_Davies,
45,2020-06-13 22:01:45+00:00,"Firstly, the statue def doesn't teach us anything about slavery (despite claims of some trying to justify it). BUT neither does it tell us much about philanthropy in Colston's time . What it teaches us about is philanthropy in the Victorian era- when the statue was erected. 9/",Rhodri_H_Davies,
46,2020-06-13 22:01:45+00:00,"But. The thing we need to realise is that trying to use philanthropy to preclude/excuse how wealth was generated isn't incidental to a statue like Colston's, or something thought up after the fact. It was arguably the whole point of the statue in the first place. 7/",Rhodri_H_Davies,
47,2020-06-13 22:01:44+00:00,"We can see that Colston's philanthropy is still a central part of the defence for those who have resisted the statue's amendment or removal. This ""whataboutism""- trying to counterbalance the ill of slavery with the purported good of philanthropy- is hugely problematic IMHO. 5/",Rhodri_H_Davies,
48,2020-06-13 22:01:43+00:00,"It's possible to have statutes that commemorate without celebrating, but suggestion that this applies to Colston is disingenuous. There is no mention of slavery on the statue (despite repeated campaigning efforts)- which is important in understanding how philanthropy fits in. 4/",Rhodri_H_Davies,
49,2020-06-13 22:01:12+00:00,#Bristol #mayor: #Colston statue removal was act of 'historical poetry' ,McEwanMorton,
50,2020-06-13 21:58:44+00:00,Bristol City Council: Replace the Colston Statue with a Black Individual - Sign the Petition! http://chng.it/25hqFKrd via @Change,earthly_tommo,
51,2020-06-13 21:58:39+00:00,"As someone who went to a school named after Edward Colston, and spent my entire teens protesting the weird cult of Colston celebration, I can’t explain how very joyous it is to have that fucking statue finally treated like it deserved.",Rachael_Gilmour,
52,2020-06-13 21:58:14+00:00,"If these vandalists have taken the statue of Edward Colston to a near by museum without damaging it, I might have respected them but The history will always remember your vandalism. Vandalism increases Racism and Fascism. What you have done was WRONG. #londonprotests #londonriots",GuideOfLondon,
53,2020-06-13 21:56:58+00:00,Well they didn't arrest anyone when the Colston statue got ripped down. They stood there and watched. And thats why today happened.,darsitshah_,
54,2020-06-13 21:55:50+00:00,Last week Left Wing thugs attacked not the police but also British history Who in your eyes pulled down Colston? Who in your eyes defaced Cenotaph? Who in your eyes defaced Churchill's statue? I think you're on BBC?,ArunSAhluwalia,
55,2020-06-13 21:55:10+00:00,"Yeah, apparently they were “protecting” the cenotaph... from what, I’ve no idea! (The statue of Colston was about fifty metres from here, but nobody damaged the cenotaph last weekend...",suddenDeathe,
56,2020-06-13 21:54:58+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' https://www.theguardian.com/uk-news/2020/jun/13/bristol-mayor-colston-statue-removal-was-act-of-historical-poetry?CMP=Share_AndroidApp_Tweet,OkaloosaI,
57,2020-06-13 21:50:13+00:00,"""The toppling of the statue of slaver Edward Colston in Bristol means that there's no going back to the days of when slavery and other aspects of empire were unspoken and untaught.""",RodneyProject,
58,2020-06-13 21:49:16+00:00,Why did @lisanandy have to ignore the question to give a straight answer? 140 words not 280 characters https://link.medium.com/Y2r6DjFji7 #WritingMatters #Chomsky #colstonstatue #Colston #ColstonHasFallen #journalism #journalist #peston,powney_andrew,
59,2020-06-13 21:48:27+00:00,Public sculpture expert: why I welcome the decision to throw Bristol's Edward Colston statue in the river https://theconversation.com/public-sculpture-expert-why-i-welcome-the-decision-to-throw-bristols-edward-colston-statue-in-the-river-140285?utm_source=twitter&amp;utm_medium=bylinetwitterbutton via @ConversationUK,bettyp711,
60,2020-06-13 21:44:41+00:00,Throwing bleach over Alfred Fagon’s statue- a black playwright and actor in Bristol over the overdue wet splish splosh of a demise- Edward colston slave traders statue....,Michell00166170,
61,2020-06-13 21:44:31+00:00,"Bristol has a #Labour mayor &amp; Labour majority council, you may well ask why the #Colston statue wasn't removed or a second plaque added #bbcaq",foxesdale,
62,2020-06-13 21:44:09+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' ,elsas_curls,
63,2020-06-13 21:36:12+00:00,"My parents, both in their 80’s, are celebrating the removal of Colston’s statue. My mother commented this week how it has made her realise how we only hear half the story, especially when it comes to our heroes Only when we get the whole story do we understand our fellow humans",deborahcowell1,
64,2020-06-13 21:34:48+00:00,"Racism is a vile stain on the human soul, I’m so sorry you have to endure it from ignorant sad spiteful people. I don’t want racists glorified I just worry where it stops. Colston statue was erected over 100 yrs ago &amp; not for slavery. Has been debated &amp; voted on by labour council",HarridenceGary,
65,2020-06-13 21:34:43+00:00,"I can totally understand why you would want to tear down a statue of a slave trader like Edward Colston, who shouldn't be honored at all, and it's probably sad to walk past it as a black person constantly being reminded of the history of your people (2/3)",FanDecent,
66,2020-06-13 21:33:55+00:00,"Same with George Canning, Winston Churchill, Lord Nelson. The statues are history, a visual reminder. Before the Colston statue came down none of you gave a shit or knew the history. Stop riding the wave and grab some perspective",elMorseman,
67,2020-06-13 21:32:56+00:00,"There have been some people trying to get them removed but most people have not been interested, certainly the ones defending Colston definitely did not care about his statue before now.",Guyhoneymoon,
68,2020-06-13 21:28:23+00:00,It was 13% for the Colston statue in Bristol,claireharr,
69,2020-06-13 21:25:48+00:00,"Wenn ein Denkmal für einen Sklavenhändler im Hafenbecken landet, kratzt das „die Geschichte“ überhaupt nicht. Es wird nichts „ausgelöscht“, im Gegenteil, erst durch den Sturz wurde die Statue ja zum Denkmal: Nie wurde so viel über Edward Colston nachgedacht wie diese Woche.",mathiasjahn,
70,2020-06-13 21:23:30+00:00,The most interesting podcast I've found about the Colston statue being pulled down is this interview with Bristol mayor Marvin Rees. He also talks about challenges faced by local government &amp; dealing with the current coronavirus pandemic. ,blackestfen,
71,2020-06-13 21:22:10+00:00,#BLMprotest #bristolprotest #colstonstatue ,KayeT57556023,
72,2020-06-13 21:13:50+00:00,I'd say he's got some brass neck but he's actually got no neck at all. Can you imagine how upsetting it has been for Pc Palmer's widow to see this. He's who police should be going after rather than the protesters who chucked the statue of Colston in the harbour ,lorrainemking,
73,2020-06-13 21:13:16+00:00,how about removing the statue of William of Orange in Cathedral Square as he had links to the slave trade. In 1689 (the same year he took over the throne) he bought Bristol slave trader Edward Colston's shares in the Royal African Company or does buying &amp; selling slaves not count,scott4indy,
74,2020-06-13 21:13:14+00:00,OK let's not call names etc.. Let's try and have a chat about this.. First of all the statue was almost definitely damaged in retaliation for the colston statue.. Which we can come back to in a bit.. I don't support any violence against police.. I don't support 1/,kingslanddan,
75,2020-06-13 21:12:24+00:00,What if it was Jewish people Colston had thrown into the Atlantic. Would you still support him having a statue then?,Ota_Benga24,
76,2020-06-13 21:10:57+00:00,don't forget about the statue of William of Orange in Cathedral Square as he had links to the slave trade. In 1689 (the same year he took over the throne) he bought Bristol slave trader Edward Colston's shares in the Royal African Company or does buying &amp; selling slaves not count,scott4indy,
77,2020-06-13 21:09:43+00:00,Thanet: Outrage as MP Craig Mackinlay calls for Colston statue to be resurrected in Ramsgate - Kent Live. This MP is utterly tone deaf. Please let him know. ⁦@notagirlie⁩ ⁦@LittlewoodProj1⁩,vicbesidethesea,
78,2020-06-13 21:09:41+00:00,"Well tell me then, anti racism is an extreme view? If the majority is not racist how come that Bristolians tried for years with democratic means to remove the statue even were denied s plaque to state how Mr Colston had made his money? Clearly the majority is just looking away.",Cathleensachsen,
79,2020-06-13 21:07:44+00:00,will @GlasgowCC be removing the statue of William of Orange in Cathedral Square because of his links to the slave trade. In 1689 (the same year he took the english throne) he bought Bristol slave trader Edward Colston's shares in the Royal African Company or does that not count,scott4indy,
80,2020-06-13 21:07:41+00:00,Also comparing Taj Mahal to a statue of Churchill which has little artistic value says alot about privilege. You tore down Colston's statue so the Pyramids or Taj Mahal are the equivalent.,ibna5h,
81,2020-06-13 21:06:13+00:00,My man 10000% didn’t have a clue about the Winston Churchill statue until the Edward Colston one was drowning ,Tmorgan2025,
82,2020-06-13 21:02:47+00:00,"Thread 1. Who has ever learned from a statue of Edward Colston that he made his fortune as a slave trader, transporting approx. 84,000 humans against their will from Africa to America, with around 19,000 dying en route? No, me neither. #EducationNotCommemoration",blondebari,
83,2020-06-13 21:01:10+00:00,Weird bcos the statues/monuments actually erase history themselves by being a complete glorification of the people they present. Colston was called a philanthropist. Lmao. Statues don’t teach us about our past. I’ve never seen a Churchill statue &amp; somehow i still know who he is ,georgiahanley_,
84,2020-06-13 20:58:39+00:00,They are there to attack the police who supported removal of Colston statue?,SelbyWhit,
85,2020-06-13 20:56:13+00:00,Edward Colston: 125-year-old magazine discovered hidden inside toppled Bristol statue ,chloe62692120,
86,2020-06-13 20:55:17+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' ,DerekJohnBryant,
87,2020-06-13 20:54:52+00:00,"I do completely agree that violence is not going to make a positive impact and I also don’t condone police being assaulted either, behaviour like that gives the people trying to make a positive change a bad name. HOWEVER monuments like the Edward Colston statue should NEVER",stephldevitt,
88,2020-06-13 20:54:12+00:00,Hahahaha!!! Absolutely fuck the Colston statue. Erected 174 years after he died under the guise of ‘philanthropy’ to sate the guilt of the Victorians? Should’ve been thrown in the harbour the day it was put up. Not even remotely comparable to the cenotaph and Churchill statue.,CIarkyCat,
89,2020-06-13 20:53:07+00:00,"We are, the statue of Edward Colston, which last week was vandalised, pulled down, and dumped into the dock just under the Pero's Bridge (which is named after a slave), has been retrived and shall be place, grafitti and all, on show in a museum when like, you know they can.",Ripp_,
90,2020-06-13 20:49:16+00:00,Not only am I annoyed about Colston statue because a bit I wrote about Bristol slavery will sound like I'm jumping on the bandwagon even though I wrote it last year... just remembered @sitcomgeek and I are writing a sitcom ep based round a statue that's suddenly unpopular,DaveCohencomedy,
91,2020-06-13 20:48:22+00:00,"Colston’s statue was erected for similar reasons, as was the Rhodes statue in Oxford ",nysuri,
92,2020-06-13 20:47:45+00:00,"May want to actually read the piece, mate. ‘Grey’s Monument had also been listed on the crowdsourced website, set up in support of the Black Lives Matter movement following the toppling of the Edward Colston statue in Bristol, but has since been removed from the map.’",jwpowens,
93,2020-06-13 20:47:27+00:00,Probably little to do with whiteness. I wouldn't keep Colston's statue but a vote went against the iconoclasts. Now about more than Colston even though slavery &amp; Racism counter to our principals. Moving against Churchill who left the door open to 800 million 1951-55 was crazy!,davidarmes1613,
94,2020-06-13 20:47:15+00:00,Here’s ⁦@BorisJohnson⁩ in 2002 on Africa. Wonder why he wants to keep a statue of #Colston ? ,PrettyHatMech,
95,2020-06-13 20:46:53+00:00,Predictable reaction to police failure to defend Colston statue. @JimMFelton,SelbyWhit,
96,2020-06-13 20:46:31+00:00,"#Proteste #Razzismo È l'estate delle statue: da Ivan Konev a Cristoforo Colombo, da Winston Churchill a Edward Colston a Indro Montanelli. L'orgoglio degli uni è la vergogna degli altri.",AndreaColandrea,
97,2020-06-13 20:45:18+00:00,The police made the right decision over the Colston statue. It was the right thing to do in the circonstances. They showed sensitivity to public opinion &amp; made public safety the priority.,SebastienneL,
98,2020-06-13 20:42:57+00:00,NEW: Fascinating polling from @OpiniumResearch tonight: Remain voters are contested on their approval (blue) and disapproval (pink) for the protestors who removed the Edward Colston statue in Bristol. (1/4) ,sophgaston,
99,2020-06-13 20:38:57+00:00,"Well written and plenty to think about, Chi. Definitely not as cut and dried as Colston and one to be considered locally over the next few months. Perhaps more information could be put up by the statue about his life and legacy, both positive and negative.",us5andwoody,
100,2020-06-13 20:31:44+00:00,@AandSPCC @ASPolice When can we expect an update on the progress towards bringing those involved in illegally removing Colston's statue to justice? Their faces were not covered so I fail to see why arrests have not been made.,suchan104,
101,2020-06-13 20:31:19+00:00,"Showing my privilege here I suspect, but: Why are they so angry? It can’t be about a statue of Colston, who most wouldn’t have heard of until last week (I certainly hadn’t). ",EUttley,
102,2020-06-13 20:30:44+00:00,And who decides which statues? I’m happy enough for the Colston statue and the like to go. Not so with a Churchill or Baden Powel for example.,Clown22500580,
103,2020-06-13 20:29:53+00:00,we had a samba band like this at the bristol protest! i’m glad the taking down of the colston statue has had such an impact but pls know there was so much positive energy in black music and black excellence at the same protest x https://twitter.com/corbynistateen/status/1271842949584871424,bstardsofyoung,
104,2020-06-13 20:27:48+00:00,***** Brand New YouTube Video. ***** Quick Bristol Visit to where Edward Colston's statue once stood. #Bristol #Slavery #History #blacklivesmatter,PaulTreacyLFC,
105,2020-06-13 20:26:46+00:00,#colstonstatue was an act of bronze eye for an eye,hercmillions,
106,2020-06-13 20:26:00+00:00,"People who say - authorities should take statues down after discussion. Yes. But it isn't happening. Bristol has been debating Edward Colston for years and wasn't getting anywhere. In 2018, it was agreed that the statue would bear a… ",MrPranPatel,
107,2020-06-13 20:25:16+00:00,All human beings are complex &so are the stories of statues. I would vote to get rid of a lot but there was a vote to keep Colston so it's now about more than a statue. Churchill was PM 1951-55 when he didn't stand against the right of 800 million people to come here. Complex eh?,davidarmes1613,
108,2020-06-13 20:24:10+00:00,"Also, with regards to the Edward Colston statue, it should've gone ages ago. The fact that taking down a statue of a slave trader was even up for debate is ridiculous",KatieinCardiff,
109,2020-06-13 20:17:56+00:00,"I agree, but we have school, books, etc. Remember that nobody knew amwho Colston was before the statue was torn down. The solution is not keeping old relics of the imperialist age in the hope people will read the new plaque. We need to teach kids about what happened.",Benoit_Benatar,
110,2020-06-13 20:13:58+00:00,Nobody in the country knew who Colston was until his statue came down. British history has been whitewashed and there's a reason why. Destroying a statue doesn't destroy history. A statue celebrates people some who don't deserve to be celebrated,Hugobossman4,
111,2020-06-13 20:12:50+00:00,A group of photographers topple Edward Colston's statue ,MarkusMannheim,
112,2020-06-13 20:10:28+00:00,"As far as the Colston statue goes, I think the offence is of its projection as 'father' of the city. And while I don't condone the vandalism of Churchill's statue, I have to say in 1 week it has done lots to develop healthy debate about the complexity of historical figures.",nickboocock,
113,2020-06-13 20:10:21+00:00,I'm not sure anyone touched the cenotaph - why would they? Certainly in Bristol the cenotaph is next to the Colston statue and was treated with the utmost respect - not a petal on a wreath disturbed despite the crowd.,ceekayem0,
114,2020-06-13 20:07:27+00:00,#Bristol: from trying to salvage the slaver #colstonstatue to dissembling re Blackboy Inn/Blackboy Hill and now attacking journalists trying to cover their *All Lives Matter* rage. Brexit has made this. ,cockneycampaign,
115,2020-06-13 20:03:47+00:00,Apologies. I was speaking specifically about London. Still not sure the Colston statue couldn't have been dealt with in a better way. It sets a bad example.,MarkHarvey83,
116,2020-06-13 20:02:05+00:00,Which is bizarre because more people have learned about Colston and slavery in the week since his statue fell than in the years whilst it stood proud.,politicabot,
117,2020-06-13 20:00:36+00:00,I have a conflict here. Clearly vandalism is bad. But I wouldn’t consider any of the people involved in pulling down the Colston statue in Bristol “morons”. That thing should have gone years ago.,pro_elbows,
118,2020-06-13 19:59:58+00:00,"How could the governing body set up the statue of slave trader Edward Colston in London without examining the background of his career, despite endowing his wealth to the almshouses, hospitals, schools, and churches?",rajan45008080,
119,2020-06-13 19:59:37+00:00,"How could the governing body set up the statue of slave trader Edward Colston in London without examining the background of his career, despite endowing his wealth to the almshouses, hospitals, schools, and churches?",rajan45008080,
120,2020-06-13 19:59:03+00:00,"How could the governing body set up the statue of slave trader Edward Colston in London without examining the background of his career, despite endowing his wealth to the almshouses, hospitals, schools, and churches?",rajan45008080,
121,2020-06-13 19:58:30+00:00,"Mark Watson is simply requesting people desist from doing including incendiary undemocratic iconoclastic things. I personally am surprised Colston's statue was still there, &amp; I'm equally surprised so many people wanted to keep it. That said the issue was raised&amp; a vote taken.",davidarmes1613,
122,2020-06-13 19:57:35+00:00,the edward colston statue should be replaced with jal from skins,ciara_grxce,
123,2020-06-13 19:56:11+00:00,"2020 - We have #londonriots from the Far Right because they're angry that people do not want Racists, Murderers &amp; Slave Owners having the honour of a statue. #Humanity has not made much progress over the centuries. Churchill &amp; Colston. ",55krissi55,
124,2020-06-13 19:54:52+00:00,"It is about which parts to celebrate. Monuments are that. History still exists, as in the Colston statue, the history is all over Bristol. We don't need a statue of someone who made wealth from the slave trade. It is not deleting, it is making.",Kirsten2002,
125,2020-06-13 19:51:46+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' ,PeterHeadCBE,
126,2020-06-13 19:51:24+00:00,"I was wondering about this the other day. Bristol saw fit to have a statue to Colston because of his philanthropy, but not so the similarly philanthropic Bristolian Hannah More. I wondered if it was because she was a woman or because she was an abolitionist.",sean_robbins,
127,2020-06-13 19:50:57+00:00,"Well done for displaying your ignorance and justification for this weeks abhorrent scenes. FYI, campaigners have been trying to have the Edward Colston statue removed for years and the only measure taken was a small plaque that stated his links with slavery.",Arsenalphatnats,
128,2020-06-13 19:50:38+00:00,"It's about a statue of Edward Colston, Bristol's most notorious slave trader, which was removed and thrown into the harbour by Pero's Bridge (dedicated to an enslaved person) by Black Lives Matter protestors last weekend. It was a huge moment for Bristol!",Dr_RGStone,
129,2020-06-13 19:49:18+00:00,"I don’t understand why statues are viewed as testaments to ‘history’, as though they pop up like some sort of achievement unlocked Statue to Colston was fossilized propaganda. It going into the harbour opens up important space for debate. Crucial if heritage is to be relevant",Jeffrsanders,
130,2020-06-13 19:40:23+00:00,If George Floyd was NOT murdered Colston’s statue along with Robert Milligan and Columbus would STILL be standing today. Please explain the rationale? @MuseumofLondon BBC News - George Floyd: 10 things that have changed since his death https://www.bbc.co.uk/news/newsbeat-53007952,JeanHighFive,
131,2020-06-13 19:37:06+00:00,if i see one more person post about the colston statue being in bristol tennessee,leoni_mo,
132,2020-06-13 19:35:58+00:00,"Vandalizing the statue of Columbus erroneously assumes that there is only one lens through which his influence is understood. In meaning, Columbus stands apart from that of some of other vandalized statues (like Edward Colston). His legacy transcends a simple left-right debate. ",jgrabinsky,
133,2020-06-13 19:34:59+00:00,a statue says nothing about history. The fall of Colston has actually thrown a bright light on history. *That* is what some people don't like.,Write_the_Write,
134,2020-06-13 19:31:20+00:00,125-year-old magazine found hidden inside toppled Colston statue ,2chat2u,
135,2020-06-13 19:30:00+00:00,"Pulling down the #colstonstatue has divided Remainers, but united Leavers in opposition to last week's incident. https://www.opinium.co.uk/public-opinion-on-coronavirus-11th-june/",OpiniumResearch,
136,2020-06-13 19:30:00+00:00,This came before the toppling of Colston's statue last weekend ,BristolLive,
137,2020-06-13 19:29:59+00:00,"Sorry but that means 2/3 want something done, will of the people. #colstonstatue #BlackLivesMatter",notfittoserve,
138,2020-06-13 19:28:25+00:00,The statue of Edward Colston as it was rolled into the harbour ,AlRWAR_,
139,2020-06-13 19:27:47+00:00,"From 2017 (via @wmarybeard). The Mayor of New Orleans on statues .... Certainly applies to the issue of the Colston statue in Bristol which, at the time it was erected, was a (c)overt attempt to obscure the past ... Well worth the time to listen. ",DavidJLongman,
140,2020-06-13 19:26:49+00:00,"You said it yourself fella ""thin end of the (leftist) wedge"". I've no undying love of Colston but he goes, then it's Churchill, then Rhodes..then who? Ghandi said some racist things..should he fall too? And at no stage have I said we can only learn history from a statue.",Theboygeorge2,
141,2020-06-13 19:26:05+00:00,They were at the statue and had it down within 4 minutes. There were 10000 people protesting so where were they supposed to form this line to stop people moving from College Green to Colston Street?,Cominagetcha,
142,2020-06-13 19:25:37+00:00,A new plan for dealing with racists has been revealed by the police: [THREAD] 1. Erect a statue of Colston/Churchill in a remote field somewhere 2. State that a BLM protest is scheduled for (Day) and state that the statue may be pulled down,AnonymousDesiro,
