Datetime,ID,Link,Text,Username,Retweets,Hashtags,Geolocation
2020-06-20 21:49:48+00:00,1274459460203950081,https://twitter.com/DavidRobjant/status/1274459460203950081,"On commence à discuter á l'abstrait, mais la statue de Colston avait une histoire très particulière. Certains voulaient empêcher les gens de contextualiser la statue avec les faits connus. Et c'est pour ça que c'est tombé: ",DavidRobjant,0,,
2020-06-20 21:33:45+00:00,1274455423224086530,https://twitter.com/BarryLa65299383/status/1274455423224086530,"Colston's statue belongs in a museum, not in a town centre. He was a slaver who shipped 84,000 African men and women to work in chains to the Americas, 19,000 of them dying en route. I dunno but I find it rather hard to celebrate that kind of legacy.",BarryLa65299383,0,,
2020-06-20 21:32:39+00:00,1274455146341285891,https://twitter.com/StatueColston/status/1274455146341285891,You want to defund the police and expect them to be nice to you? Mong,StatueColston,0,,
2020-06-20 21:29:59+00:00,1274454473054859270,https://twitter.com/cliff_mcqueen/status/1274454473054859270,"You supported the mob pulling down Colston's statue. You are happy. I see it as a v bad omen. In the USA, the statue of Ulysses Grant has just been pulled down.The Taliban destroyed remnants of cultures they disagreed with. You are pretending not to see the connection.What next?",cliff_mcqueen,0,,
2020-06-20 21:26:23+00:00,1274453568632819712,https://twitter.com/IanStew99858006/status/1274453568632819712,"Agree Colston statue gave right wing ammunition for at least 10 days. Controversial statues? Organise, campaign do it right.",IanStew99858006,0,,
2020-06-20 21:15:11+00:00,1274450747783086085,https://twitter.com/kaz_self/status/1274450747783086085,"I know good trans, gay & lesbian police officers. I know that in Bristol the police did not intervene when the Colston statue was toppled. I have no respect for people with ACAB in their profile. Feel free to block me like one of your mates has just done.",kaz_self,0,,
2020-06-20 21:12:55+00:00,1274450180813860867,https://twitter.com/StatueColston/status/1274450180813860867,How do you know that?,StatueColston,0,,
2020-06-20 20:59:31+00:00,1274446807591014400,https://twitter.com/StatueColston/status/1274446807591014400,Why should they support a violent far-left group?,StatueColston,0,,
2020-06-20 20:56:30+00:00,1274446049395052551,https://twitter.com/StatueColston/status/1274446049395052551,Shouldn't you be in the kitchen?,StatueColston,0,,
2020-06-20 20:48:14+00:00,1274443968286273536,https://twitter.com/phasmate/status/1274443968286273536,"Vielleicht mache ich mich mit dieser Aussage unbeliebt, aber eine #Lenin Statue möchte ich genauso wenig wie eine Statue von Edward #Colston. (das schließt nicht ein, dass man in Lenins Texten keinen Mehrwert finden darf, zw. Ehrung &amp; intellektuellem Erbe besteht ein Unterschied) ",phasmate,2,,
2020-06-20 20:45:41+00:00,1274443325572100096,https://twitter.com/StatueColston/status/1274443325572100096,Just like last weekend's protests ended at 5pm?,StatueColston,0,,
2020-06-20 20:44:53+00:00,1274443123607900161,https://twitter.com/StatueColston/status/1274443123607900161,Do you not think it's pretty relevant? It's not like Reading is normally a hotbed of knife crime.,StatueColston,0,,
2020-06-20 20:38:32+00:00,1274441525494235137,https://twitter.com/Derinda123/status/1274441525494235137,"In fact, in a poll in a Bristol newspaper, 56% of respondents thought the Colston statue should stay. ",Derinda123,0,,
2020-06-20 20:38:12+00:00,1274441443390742529,https://twitter.com/EveryVoiceNC/status/1274441443390742529,The obelisk of this “Confederate” statue is some 75 feet tall. Statues on either side were brought down last night. The remainder will be removed by a crane. #Raleigh,EveryVoiceNC,0,,
2020-06-20 20:31:55+00:00,1274439860498108417,https://twitter.com/EveryVoiceNC/status/1274439860498108417,"An empty pedestal in Raleigh, NC where a Confederate statue stood until this morning. Taking Confederate statues down is making history, not erasing it. ",EveryVoiceNC,20,,
2020-06-20 20:24:18+00:00,1274437944816939009,https://twitter.com/patrick_sgp/status/1274437944816939009,I think the police in glasgow are particularly confrontational with no provocation. Compare with Bristol who chose not to intervene over #colstonstatue. I've also been at demos in Edinburgh where police literally got pelted from the crowd and just backed off.,patrick_sgp,0,,
2020-06-20 20:23:19+00:00,1274437698602795010,https://twitter.com/searchingfor81/status/1274437698602795010,2/Bristol who had been affronted by the statue of Colston on an almost daily basis - my offence was that although I know that there is was a statue there I had not even thought about the impact it might have on others - As usual dAvoid you have no knowledge of me I certainly make,searchingfor81,0,,
2020-06-20 20:11:20+00:00,1274434683208708097,https://twitter.com/icustoo/status/1274434683208708097,14/ London mayor launches review of statues linked to slavery This followed the removal of the statue of slave trader Edward Colston by protestors in Bristol after years of campaigns were ignored by the local government.,icustoo,0,,
2020-06-20 20:05:43+00:00,1274433268973285379,https://twitter.com/Margin4Error/status/1274433268973285379,Are the far right not protecting black people's grave stones this weekend? Or doesn't British history matter? Enslaved African man's grave in Bristol smashed in 'retaliation attack' over Colston statue ,Margin4Error,6,,
2020-06-20 19:59:53+00:00,1274431801046556672,https://twitter.com/Michael57930798/status/1274431801046556672,"Exactly. That is why the Colston statue had to be discarded, as it was false. It could have been appreciated if the plaque was True: ""Colston. Slave Trader and Mass Murderer. Tory MP. Built much of Bristol with his blood money, in order to create a false history"".",Michael57930798,0,,
2020-06-20 19:55:37+00:00,1274430725140381697,https://twitter.com/jeanbuckland/status/1274430725140381697,Child slave’s grave vandalised in apparent revenge attack for Colston statue ,jeanbuckland,0,,
2020-06-20 19:46:22+00:00,1274428397570215936,https://twitter.com/ibiyecamp/status/1274428397570215936,Mummy on the news! 'Sculptor Sokari Douglas Camp on replacing the fallen Edward Colston statue' https://www.channel4.com/news/sculptor-sokari-douglas-camp-on-replacing-the-fallen-edward-colston-statue via @jonsnowC4,ibiyecamp,6,,
2020-06-20 19:42:19+00:00,1274427378547253248,https://twitter.com/RealScottAllen2/status/1274427378547253248,I wouldn't agree to removing Winston Churchills statue by the way as you've pointed and aside from the atrocities he was responsible for. His was reacted for good purpose. This may appear as a hypocritical point but Churchill was different from Colston et al,RealScottAllen2,0,,
2020-06-20 19:40:54+00:00,1274427021926506496,https://twitter.com/S_DouglasCamp/status/1274427021926506496,Family moment ! Sculptor Sokari Douglas Camp on replacing the fallen Edward Colston statue with amazing metalic carvings of slaves. Amazing woman; fabulous sculpter. Bristol prepare to welcome her!!… https://www.instagram.com/p/CBq0BmtlQ92/?igshid=dv9gn0qsd97,S_DouglasCamp,1,,
2020-06-20 19:30:58+00:00,1274424522331041792,https://twitter.com/siddhmi/status/1274424522331041792,"Took me aback. Viscerally, I found the kneeling rough yet potent as transnational signal—the analytic interest prevailed. This statue hanging spectacle is extremely disturbing. But the Colston immersion produced cathartic joy. Gotta think about my jouissance and that of others.",siddhmi,0,,
2020-06-20 19:29:55+00:00,1274424260036112386,https://twitter.com/Coffeeisgreat3/status/1274424260036112386,I think the point is the colston statue already erased history by not referencing him as a slave trader. If it had the statue would never have been pulled down,Coffeeisgreat3,0,,
2020-06-20 19:29:08+00:00,1274424062819790848,https://twitter.com/USAisInTrouble/status/1274424062819790848,"Asked why it’s justified for Germans to take down #statues of AdolfHitler but wrong for BLM to take down the statue of Colston, Farage succinctly replied: “Because they did it as a ViolentMob making their own decision of what they thought was right&amp;wrong” ",USAisInTrouble,0,,
2020-06-20 19:20:40+00:00,1274421931568246784,https://twitter.com/siddhmi/status/1274421931568246784,"Since we're going there—is there a different valence between this, essentially, lynching of a statue in North Carolina, and the drowning of the Colston statue in Bristol? How do we bring in the kneeling beforehand, on the neck of the Colston statue, by a Black man, for 8'46''?",siddhmi,0,,
2020-06-20 19:13:16+00:00,1274420068546469894,https://twitter.com/Essie73372581/status/1274420068546469894,Sculptor Sokari Douglas Camp on replacing the fallen Edward Colston statue https://www.channel4.com/news/sculptor-sokari-douglas-camp-on-replacing-the-fallen-edward-colston-statue via @jonsnowC4,Essie73372581,0,,
2020-06-20 19:00:38+00:00,1274416888051904517,https://twitter.com/AnalyticaGlobal/status/1274416888051904517,"Sculptor Sokari Douglas Camp on replacing the fallen Edward Colston statue, @jonsnowC4 reports: https://www.channel4.com/news/sculptor-sokari-douglas-camp-on-replacing-the-fallen-edward-colston-statue",AnalyticaGlobal,0,,
2020-06-20 19:00:02+00:00,1274416738952716297,https://twitter.com/jonsnowC4/status/1274416738952716297,Sculptor Sokari Douglas Camp on replacing the fallen Edward Colston statue with amazing metalic carvings of slaves. Amazing woman; fabulous sculpter. Bristol prepare to welcome her!! https://www.channel4.com/news/sculptor-sokari-douglas-camp-on-replacing-the-fallen-edward-colston-statue via @jonsnowC4,jonsnowC4,168,,
2020-06-20 18:53:00+00:00,1274414966754258945,https://twitter.com/Channel4News/status/1274414966754258945,"Sculptor Sokari Douglas Camp on replacing the fallen Edward Colston statue, @jonsnowC4 reports: https://www.channel4.com/news/sculptor-sokari-douglas-camp-on-replacing-the-fallen-edward-colston-statue",Channel4News,15,,
2020-06-20 18:52:20+00:00,1274414801452773382,https://twitter.com/RealScottAllen2/status/1274414801452773382,Ask yourself why was a statue of Colston erected over 124 years after his death in 1895 when the British Empire ws beginning to crumble and diminish in the shadow of other emerging empires?,RealScottAllen2,0,,
2020-06-20 18:48:35+00:00,1274413855414923269,https://twitter.com/Daniel_Shmaniel/status/1274413855414923269,But why do you want that statue up? We have all of the history books and museums so why does a statue of Colston or Rhodes matter? We aren't trying to change history we're saying why are we keeping these monuments up when the history tells us these men aren't worth glorifying,Daniel_Shmaniel,0,,
2020-06-20 18:47:01+00:00,1274413464060964864,https://twitter.com/TheTrafficSEO/status/1274413464060964864,Bristol slave trader statue: Mayor receives racist letters: Image copyright Bristol City Council Image caption Bristol mayor Marvin Rees has received a number of offensive letters and racist materials since the fall of the Colston statue The mayor of… ,TheTrafficSEO,0,,
2020-06-20 18:36:46+00:00,1274410884299927553,https://twitter.com/StatueColston/status/1274410884299927553,So why are most kids not back in school?,StatueColston,0,,
2020-06-20 18:34:17+00:00,1274410258967003136,https://twitter.com/StatueColston/status/1274410258967003136,"Premier League players taking the knee is not ""powerful"" it's meaningless virtue-signalling that they've been pressured into. People should not be forced into adopting political symbols. #BOUCRY #bbcfootball",StatueColston,0,,
2020-06-20 18:22:42+00:00,1274407341081976833,https://twitter.com/macroeu/status/1274407341081976833,"On the response to the BLM protests, refusing to call for a Brexit extension, the Colston statue, and refusing to defend the gradual erosion of trans rights by this gov, Starmer is continuing the tradition of Labour triangulation.",macroeu,0,,
2020-06-20 18:16:19+00:00,1274405736722898944,https://twitter.com/SilvieKilgallon/status/1274405736722898944,"Protestors. Yes, I danced around the issue by directly answering it. However, given your ignorance of the history of the Edward Colston statue, I’m certainly not going to take your word for it that these statues weren’t already subject of debate within their communities.",SilvieKilgallon,0,,
2020-06-20 18:08:31+00:00,1274403771670507520,https://twitter.com/ommadown/status/1274403771670507520,Colston’s statue was erected a hundred years ago by people who judged Colston’s merits to be great by ignoring slavery and the opinion of a minority that was not respected. Nowadays the statue has no place there because it humiliates the descendants of slaves...,ommadown,0,,
2020-06-20 18:00:44+00:00,1274401815036080128,https://twitter.com/MrDave1602/status/1274401815036080128,"It's possible we would not have a Bristol if it were not for Edward Colston, or Zimbabwe because of Cecil Rhodes. I'm for retaining knowledge, not squandering it.",MrDave1602,0,,
2020-06-20 17:57:24+00:00,1274400976410226690,https://twitter.com/RickOShea321/status/1274400976410226690,"Just remember: Keir Starmer had it a point to explicitly say, in relation to the taking down of the Colston statue ""firstly, it's absolutely wrong"". That tw*t is Labour leader. #C4News #Channel4News",RickOShea321,0,,
2020-06-20 17:42:08+00:00,1274397132330536961,https://twitter.com/DianeDark2/status/1274397132330536961,Same with the protesters that pulled down the Colston statue,DianeDark2,0,,
2020-06-20 17:40:49+00:00,1274396804444979201,https://twitter.com/DavidRobjant/status/1274396804444979201,What's the question? Why the Cult of Colston? Why the Statue? Or why that statue came down?,DavidRobjant,0,,
2020-06-20 17:16:10+00:00,1274390599215570945,https://twitter.com/OfficerBussi/status/1274390599215570945,"Colston in Bristol, they backed up tearing his statue down based on the 19,000+ (might be true, just what I've heard) slaves that died on his ships. So if death tolls are what were doing this over then down comes Marx's grave in London, down comes the statues of Lenin. But",OfficerBussi,0,,
2020-06-20 17:09:52+00:00,1274389013948964865,https://twitter.com/ThatPaulie/status/1274389013948964865,"You might be surprised at which ""they"" were fighting for years to keep the Colston statue up against the wishes of many Bristolians of all backgrounds &amp; quibbling over the wording of a proposed plaque to recognise how many suffered for the wealth he was celebrated for.",ThatPaulie,0,,
2020-06-20 17:03:19+00:00,1274387365436559363,https://twitter.com/fronology/status/1274387365436559363,African slave’s grave vandalised In Bristol with ‘Put Colston’s statue back’ ,fronology,0,,
2020-06-20 16:53:03+00:00,1274384781124517891,https://twitter.com/mikew4EU/status/1274384781124517891,His statue should replace that of Colston in Bristol. A former slave would overtake the slave trader.,mikew4EU,1,,
2020-06-20 16:39:21+00:00,1274381334799056899,https://twitter.com/Karl__Ludwig/status/1274381334799056899,BBC News - Edward Colston statue removed from Bristol's Harbour ,Karl__Ludwig,0,,
2020-06-20 16:38:44+00:00,1274381178615861248,https://twitter.com/AlexMyerscough/status/1274381178615861248,"This whole mainly false narrative was brought about because Churchill’s statues got defaced (was a racist), and Colston statue (was a salve owner) got thrown in a river. Has any WW1/2 memorials even been defaced??",AlexMyerscough,0,,
2020-06-20 16:31:06+00:00,1274379256605351942,https://twitter.com/489Marsh/status/1274379256605351942,Banksy reveals suggestion to replace Edward Colston statue toppled by protesters in Bristol ,489Marsh,0,,
2020-06-20 16:29:00+00:00,1274378728018186242,https://twitter.com/Spectator_LIFE/status/1274378728018186242,"Brand had plenty to say about last week’s removal of Edward Colston’s statue in Bristol. Indeed, so informed was he on the subject that he had to remind himself of Colston’s name in his video lecture. Miss Steerpike reports. ",Spectator_LIFE,0,,
2020-06-20 16:23:16+00:00,1274377284695347200,https://twitter.com/DavidRMock/status/1274377284695347200,"When the Society of Merchant Venturers released their recent statement saying it was time for Colston’s statue to go, I thought the unwritten subtext might be, “Please don’t look too closely at our existing members”!",DavidRMock,0,,
2020-06-20 16:19:33+00:00,1274376350426685440,https://twitter.com/FIRSTmarty/status/1274376350426685440,"I think it might also be a good idea, once the grave site has been restored, to display the broken pieces of the gravestone alongside Colston's statue in @mshedbristol's exhibit:",FIRSTmarty,0,,
2020-06-20 16:13:58+00:00,1274374946874175489,https://twitter.com/rod_earle/status/1274374946874175489,"looking at Edward Colston's statue rolling down the street, suddenly he was just a tin can... the work was being done while he was upright in place. The minute he's dethroned ... he just becomes an object – suddenly the whole symbolic order disappeared https://www.lissongallery.com/studio/john-akomfrah-tina-campt-saidiya-hartman",rod_earle,0,,
2020-06-20 16:09:28+00:00,1274373815343218690,https://twitter.com/PippinDrill/status/1274373815343218690,"""might take issue"" well in Bristol at least we were campaigning for 30+ years to have Colston's statue removed. If you can't see how BAME people take issue with seeing statues dedicated to slave traders, then you have a lot of educating yourself to do.",PippinDrill,0,,
2020-06-20 16:08:00+00:00,1274373446210932736,https://twitter.com/deathschemist1/status/1274373446210932736,"yeah i mean it's like how that colston statue in bristol just decided to get up off its plinth and go for a swim the most remarkable thing, we gotta reconsider statues- i think they might be alive... well those two aren't anymore but w/e",deathschemist1,0,,
2020-06-20 16:03:55+00:00,1274372415607443457,https://twitter.com/FNailatica/status/1274372415607443457,Bristol City Council: Replace the Colston Statue with a Black Individual - Sign the Petition! #SummerSolstice #Caturday #RoyKeane #BritishLivesMatter #BBUK #ModiSurrendersToChina #AllStars5 #blacktwitterSA http://chng.it/gpdjZ9M5 via @UKChange,FNailatica,0,,
2020-06-20 15:40:02+00:00,1274366406503665665,https://twitter.com/NotSoWittyUN/status/1274366406503665665,"Point is, we can learn these things by reading up on it and going to museums. The statues were put there purely to glorify these people. Colston for instance was hardly ""virtuous and wise"" and now more people know that BECAUSE the statue came down. They serve no purpose anymore.",NotSoWittyUN,0,,
2020-06-20 15:33:16+00:00,1274364701938528259,https://twitter.com/RolandBakerIII/status/1274364701938528259,Vandals smash two graves marking Bristol burial site of African slave and scrawl 'put Colston's statue back' on paving nearby - 10 days after toppling of city's controversial memorial to 17th century trader ,RolandBakerIII,0,,
2020-06-20 15:32:01+00:00,1274364388196192256,https://twitter.com/bristolcentral1/status/1274364388196192256,Just rename the city as something else while we’re about it. Marvintown. He did a lot to make sure the Colston statue was removed.,bristolcentral1,0,,
2020-06-20 15:26:28+00:00,1274362992071716865,https://twitter.com/justinionn/status/1274362992071716865,"Wera had the most radical take of all three #LibDemsLeadership candidates when it came to the removal of the Colston statue the other week - including penning an essay about this on her website. Unlike some MPs, she did not condemn its method of removal. https://werahobhouse.org.uk/colstons-legacy/",justinionn,0,,
2020-06-20 15:14:03+00:00,1274359865767583744,https://twitter.com/KidGravy/status/1274359865767583744,You could also super glue Colston's statue back onto its plinth if being a part of the problem is what suits you.,KidGravy,0,,
2020-06-20 15:10:18+00:00,1274358922451845121,https://twitter.com/purnell_ross/status/1274358922451845121,"I wonder if any of these twerps were concerned about BLM ""marxism"" before the Colston statue was toppled?",purnell_ross,0,,
2020-06-20 15:03:37+00:00,1274357241148256258,https://twitter.com/Sad_Bast/status/1274357241148256258,might it be apt to replace Bristol's recently refloated #Colston statue in the #Avon with this literal 'Gaslighter' statue of #littlemantrump?,Sad_Bast,0,,
2020-06-20 14:58:56+00:00,1274356063052193795,https://twitter.com/BaronessUddin/status/1274356063052193795,@SkyNews @SamGyimah former #Tory minister agrees and understands why #colstonstatue taken down #colstonhasfallen #BristolCity,BaronessUddin,0,,
2020-06-20 14:52:10+00:00,1274354360454176768,https://twitter.com/richpointeblank/status/1274354360454176768,Afternoon Alf. The irony in Bristol was that the statue was paid for by the council as a thanku for all that colston did. Like building a school. The statue got bunged in the river. The school that was paid for with slave money is ummm..... still there,richpointeblank,0,,
2020-06-20 14:49:12+00:00,1274353613423419393,https://twitter.com/William44809251/status/1274353613423419393,Has anybody been arrested for pulling down colston statue,William44809251,0,,
2020-06-20 14:45:35+00:00,1274352702999408641,https://twitter.com/John_Mather/status/1274352702999408641,"@ASPolice Not seen any reports of arrests in connection with criminal damage for pulling down Colston statue,can you inform?",John_Mather,0,,
2020-06-20 14:21:42+00:00,1274346691077066753,https://twitter.com/rakdiva/status/1274346691077066753,BBC News - Edward Colston statue removed from Bristol's Harbour https://www.bbc.com/news/av/uk-england-bristol-53004755/edward-colston-statue-removed-from-bristol-s-harbour MELT HIM DOWN,rakdiva,0,,
2020-06-20 14:21:31+00:00,1274346645325520901,https://twitter.com/trixy18/status/1274346645325520901,"I’ve seen so many people going crazy that a memorial might be erected for George Floyd and the outcry that he was “no angel” yet they want to defend a statue of Edward Colston who destroyed 80,000 lives??? And people want to deny that Britain is a fascist &amp; racist nation?",trixy18,1,,
2020-06-20 14:09:21+00:00,1274343586109239297,https://twitter.com/politicalcomic/status/1274343586109239297,"SO POLITE “When the statue of slave trader Edward Colston was launched into the Bristol harbour last week, it propelled a discussion of how Britain regards its imperial and colonial past...” #BlackLivesMatter",politicalcomic,0,,
2020-06-20 14:08:12+00:00,1274343295955734528,https://twitter.com/RobEvan15106763/status/1274343295955734528,"According to the Guardian (https://www.theguardian.com/us-news/2020/jun/20/protesters-statue-washington-dc-albert-pike-juneteenth-us), Pike was a Freemason leader and the Masons lobbied for somewhere to put the statue and funded it. Not dissimilar to the Merchant Venturers and Colston.",RobEvan15106763,0,,
2020-06-20 14:02:03+00:00,1274341749511655425,https://twitter.com/apf102/status/1274341749511655425,"Most people are indifferent. Many people were surprised that people cared so deeply. But now that they are gone, how many would actively support the reconstruction of a statue of Colston, of Leopold II or Rhodes? Not many I reckon. Public opinion has needed a push.",apf102,0,,
2020-06-20 13:52:17+00:00,1274339290856804352,https://twitter.com/philchamberlain/status/1274339290856804352,Shout out to the stallholder set up next to where #colstonstatue went into the drink in #Bristol who already has the iconic images printed up as T-shirts and happily telling the tale to visitors #commodifyyourprotest,philchamberlain,0,,
2020-06-20 13:43:19+00:00,1274337032102387712,https://twitter.com/Anthony_Bonnici/status/1274337032102387712,"A long time ago or not, do they belong in our towns and cities in the 21stCentury? The row over the wording on the Colston statue was most enlightening.",Anthony_Bonnici,0,,
2020-06-20 13:32:49+00:00,1274334390496174082,https://twitter.com/VortiGan_/status/1274334390496174082,"I think also doing more videos like the just to attempt to make arguments. Starmer leaned into saying the Colston statue should've come down democratically &amp; a lot of polling seems to support this, but how many videos are there explaining that was tried for years and failed?",VortiGan_,0,,
2020-06-20 13:23:29+00:00,1274332041992196099,https://twitter.com/SarahGi78263526/status/1274332041992196099,What Bristol should erect in place of the toppled Colston statue ,SarahGi78263526,0,,
2020-06-20 12:58:38+00:00,1274325789966831617,https://twitter.com/Simon_Smyth_/status/1274325789966831617,Someone illustrates their own depraved stupidity as child slave’s grave vandalised in apparent revenge attack for Colston statue ,Simon_Smyth_,0,,
2020-06-20 12:55:06+00:00,1274324900803760129,https://twitter.com/HUCKmagazine/status/1274324900803760129,"here in the crowd, a protestor speaks: “one of the things that BLM has done is its united us. i don’t care that colston gave money to charity. we have to decolonise our education system. when that statue came down we came together to start doing that”",HUCKmagazine,1,,
2020-06-20 12:46:59+00:00,1274322855161991168,https://twitter.com/prospero1960/status/1274322855161991168,"As a musician, I have played in Colston Hall. I knew about the history, and that made the experience poignant for me. For those who don't know, all that was required was an prominent plaque explaining the history, turning the statue into a learning resource.",prospero1960,0,,
2020-06-20 12:45:08+00:00,1274322391091609600,https://twitter.com/s_birrell/status/1274322391091609600,What Colston’s statue says about Victorian Bristol | Apollo Magazine ,s_birrell,0,,
2020-06-20 12:37:32+00:00,1274320478623145984,https://twitter.com/gunning4utopia/status/1274320478623145984,"Hitler abided by the laws of his Nazi state. It was 100% legal to steal from Jews, for example. Should we then, by your own logic, have a statue of Hitler up in Germany because he was once a law abiding man? Of course not; the same applies to Colston.",gunning4utopia,0,,
2020-06-20 12:34:25+00:00,1274319694418317312,https://twitter.com/AlanWolfson/status/1274319694418317312,If History had been ALLOWED to be taught properly in Bristol then the statue of Colston would still be on its plinth The fact that those in power refused to even write the facts on the plinth caused the the Demos(the people) to resort to action,AlanWolfson,0,,
2020-06-20 12:29:48+00:00,1274318531010666497,https://twitter.com/BenObeseJecty/status/1274318531010666497,"Naz Shah declaring Priti Patel’s lived experience of racism as “gaslighting”; signed by 31 MPs? Nadia Whittome “celebrating” the mob that tore down the statue of Edward Colston? Claudia Webbe demanding an apology and reparations for colonialism? I note, you ignored my question.",BenObeseJecty,0,,
2020-06-20 12:07:42+00:00,1274312970823036928,https://twitter.com/TremendousArac1/status/1274312970823036928,"I used to spend quite a bit of time in Bristol. Whenever I saw Colston's statue, I was filled with admiration for how bloody brilliant he was at slavery.",TremendousArac1,0,,
2020-06-20 12:04:13+00:00,1274312094255587328,https://twitter.com/jeanlizzie1966/status/1274312094255587328,Read it properly it says statue of Colston,jeanlizzie1966,0,,
2020-06-20 11:56:36+00:00,1274310176884101121,https://twitter.com/Klopperganger/status/1274310176884101121,"but there wouldn’t, hitler would’ve won the war and hitler didn’t like black people to say the least. I’m all for blm and the statue of edward colston should be taken down but churchill should be honoured for what he done for the country",Klopperganger,0,,
2020-06-20 11:51:39+00:00,1274308933126098944,https://twitter.com/tmstdmn/status/1274308933126098944,I completely agree with that approach in general. In this specific case (the Colston statue) that route was tried for years with no success and obstructions at each attempt. Even just to have the wording on the plaque changed. Sometimes necessary change is not easy or polite.,tmstdmn,0,,
2020-06-20 11:48:35+00:00,1274308160606568449,https://twitter.com/Gregman29/status/1274308160606568449,Great stuff on the Edward Colston statue at the end of this episode ,Gregman29,0,,
2020-06-20 11:48:12+00:00,1274308061990174721,https://twitter.com/CarlaAl77089954/status/1274308061990174721,Answers to these questions: was the woman who tried to burn the union flag arrested?What about those who chucked the statue of Edward Colston in the river?Who is Omomize Rock?Joshua Virasami? #BlackLivesMatterUK #SaturdayThoughts #Equality #DailyMail #GoFundMe #freedom,CarlaAl77089954,0,,
2020-06-20 11:43:10+00:00,1274306795159326720,https://twitter.com/FashJune/status/1274306795159326720,"Removal of the Colston statue may not help you but it will help the next generation Bristol will start to interview them for managerial jobs rather than the slavish jobs that you peers think you deserve Wise up, Grow mind, know thyself Miss I'm alright jack. Coco yap yap ",FashJune,0,,
2020-06-20 11:36:02+00:00,1274305000316055553,https://twitter.com/shmarxism/status/1274305000316055553,"I initially approved of toppling the statue of Colston, but now think I may have been wrong after all. It seems that when a mob topples a statue, the method is the message.",shmarxism,2,,
2020-06-20 11:35:26+00:00,1274304852080963587,https://twitter.com/ChloLee__/status/1274304852080963587,"nice of you to ask and prepare to be surprised! well one is Edward Colston’s statue in Bristol; it was pulled down by Black people *gasp* due to racist reasons !!! Colston was responsible for transporting 80,000 Black women and children from Africa to US",ChloLee__,0,,
2020-06-20 11:27:56+00:00,1274302964648140805,https://twitter.com/FollowSamir/status/1274302964648140805,"Edward Colston statue pulled down in Bristol, England during protest - CNN - ",FollowSamir,0,,
2020-06-20 11:24:22+00:00,1274302067247665152,https://twitter.com/KeithLoweAuthor/status/1274302067247665152,"Yes, a friend just congratulated me on my publicity plan, getting my ""agents"" to start with the Colston statue... But I'd better stop there - that's how fake news starts!",KeithLoweAuthor,0,,
