,Datetime,Text,Username,Geolocation
21,2020-06-14 15:03:35+00:00,There have been campaigns to add a plaque to that Colston statue in Bristol for years. All blocked. Had to fish the grubby fucker out the sea now though. No plaque needed,NorthenMunkey,
22,2020-06-14 15:02:08+00:00,People have been trying to get the colston statue in Bristol removed for literally years through petitions and campaigns. BLM haven’t been destroying war memorials what are you on about ??,PaddyKamp,
23,2020-06-14 14:57:40+00:00,The argument that you can be in favour of the BLM movement and disapprove of the way the Colston statue came down is symptomatic of the systemic bias that the movement is highlighting. Multiple petitions tried and failed to remove that monument to slavery. The system had failed.,d_matkin,
24,2020-06-14 14:56:13+00:00,"The reference to the 19,000 drowned at sea was in reference to Colston (Bristol Statue) and your response fails to answer the key point - should someone who had kidnapped, trafficked and killed thousands of people be glorified? Put them in a museum then teach all the history",zain_qureshi7,
25,2020-06-14 14:54:12+00:00,"The day Bristol dumped its hated slave trader in the docks & a nation began to search its soul. When Edward Colston’s statue was toppled, colonialism &amp; national memory became a part of the Black Lives Matter conversation. But what will change in the city? ",AgnesClackett,
26,2020-06-14 14:53:01+00:00,"Most protesters on both sides are vandalising and rioting because they enjoy it . Not one petition to rightfully remove Colston's Statue ever reached more than a thousand votes . If a petition of around 20,000 had been handed in peacefully and publicly , it would be taken down",gary21095307,
27,2020-06-14 14:50:55+00:00,"Whipping up a storm around this to distract from the issue. Was the statue vandalised? - yes. Was it wrong? - yes. Has it been vandalised before? YES. No one really expects the statue to be taken down, nor is it a legitimate target in the same way as Edward Colston's. Non-story.",TheBlackElixir,
28,2020-06-14 14:44:25+00:00,"Note also the misleading spin (and the Guardian is either part of it or doesn't notice it). It's not just about ""vandalising war memorials"". It's about any monument. So something like the toppling of the Colston statue would be punishable with 10 years jail too.",AhoFrank,
29,2020-06-14 14:44:20+00:00,"Bristolian lawyer @Mike_JCL, on coming from a town overshadowed by a statue of a slaver. He will freely represent anyone accused of involvement in the #colstonstatue incident. Please RT so it reaches anyone who needs to see it. #BlackLivesMatter #BlackLivesMatterUK @ukblm https://twitter.com/Mike_JCL/status/1270007802623295492",Sam_Oscar_March,
30,2020-06-14 14:44:00+00:00,#colstonstatue ,Invictabhoy,
31,2020-06-14 14:41:27+00:00,"Absolutely right . To know where you are going to ,you have to learn from where you’ve been . So many are ignorant of our imperialism, which ought to be. taught more widely at school . I’m just surprised it took 100 years to remove Colston’s statue .",Baxter53Katy,
32,2020-06-14 14:39:44+00:00,"You asked 'So why did Colston’s statue mean so much to BLM?', well, the masses took action after years of inaction. How much clearer can I get? There's one side trying to change history, and it's the people wanting to ignore the bad stuff our icons did",a_rdavey,
33,2020-06-14 14:38:34+00:00,"A majority of Leave and Remain voters (6/10) agree that the Colston statue should go to a museum, with 1/4 Leavers wanting it reinstated. So there is a practical solution that people converge on. ",sundersays,
34,2020-06-14 14:38:19+00:00,"Doesn't fucking matter. The headlines read ""labour backs plan to jail protestors who damage statues for ten years. "" Nobody cares about or sees the minutiae of legislation. And don't pretend this has nothing to do with Colston's statue coming down last week.",caoimhin_1999,
35,2020-06-14 14:37:37+00:00,No. No they don't. Did Colston's statue mention he was a slaver? Does Churchill's mention his atrocities?,MastrContender,
36,2020-06-14 14:37:20+00:00,"I mean, nothing stops anyone from putting one up. Go to where the Colston statue was and erect one of him there.",RobertKingGroup,
37,2020-06-14 14:31:27+00:00,Good on ya Julia. I am from Bristol originally and believe it was right that Colston’s statue was removed albeit informally!,PerthGas,
38,2020-06-14 14:28:23+00:00,That's in reference to the Edward Colston statue.,appledoze,
39,2020-06-14 14:27:07+00:00,"Could have been worse, I guess. They could have sent me the Colston statue that nobody wants anymore.",ManSpyder,
40,2020-06-14 14:24:06+00:00,British anti-racism protesters in Bristol city drop a bronze statue of slave trader Edward Colston and toss it into the river. ,Pilgrimage_2019,
41,2020-06-14 14:22:48+00:00,"This is not true, at all. If you watch the clip of the Colston statue being pulled down. There are many white people also involved. After seeing the far right protests yesterday, the racist thugs were the ones attacking the police #JohnsonMustGo #JohnsonTheLiar #BlackLivesMatter",jenreeve190,
42,2020-06-14 14:22:26+00:00,"From H Muir’s critique of Colston’s statue six years ago, the “sins of the past helped forge the present.” Past time it came down, like the similarly noxious one erected a century ago to honor the Confederacy in my North Carolina town. Decades of negotiation were going nowhere.",DougBrower7,
43,2020-06-14 14:21:07+00:00,"„Gegendenkmäler“ schaffen. Historische Statuen brechen, sie auf den Kopf stellen, hinlegen etc. Gute Alternativen zum Entfernen von Statuen, vorgeschlagen von >>> @juergenzimmerer Auch Banksys Vorschlag zur Colston-Statue ist imho eine wirkmächtige Option. ",HistoRa_Hub,
44,2020-06-14 14:15:51+00:00,@FgcsInfo have you seen this amazing poem about the Colston statue? Be good to share with students. Thanks for all the great resources you’ve been putting together for BLM ,carolinemeaby,
45,2020-06-14 14:13:48+00:00,"A Bristol, Black Lives Matter fait tomber la statue de Edward Colston http://danactu-resistance.over-blog.com/2020/06/a-bristol-black-lives-matter-fait-tomber-la-statue-de-edward-colston.html #actualités",Danactu1,
46,2020-06-14 14:13:12+00:00,"memories. Conversely, statues are totally up for questioning, but you need to research them. For example, Edward Colston is a man I had never heard of till last week, but since then I agree that he should not be idolised and removing his statue (in my own opinion) was totally the",ThatMatthewKed,
47,2020-06-14 14:12:11+00:00,Quick Bristol visit to where the Statue of Edward Colston once stood. #Bristol #Slavery #History #blacklivesmatter,PaulTreacyLFC,
48,2020-06-14 14:11:43+00:00,Thank you @gardengalleryuk Here is my lecture on the art and politics of statues last year at the @NPGLondon while the #colstonstatue was still high and dry https://www.portrait-sculpture.org/annual-lecture,MJenningsSculpt,
49,2020-06-14 14:10:47+00:00,"There was a counter protest yesterday in Bristol with all white men, mostly no masks, at the very spot BLM tore down the Colston statue a week ago.",_Vitamin_P,
50,2020-06-14 14:09:26+00:00,"4 of 10 [Statues vs statutes] Even Starmer has said the Colston statue should come down, but by due process, not by vandalism. Recourse to any meaningful justice is shrinking rapidly even despite many legal professions warning about the possible dire consequences.",samspruce,
51,2020-06-14 14:09:25+00:00,3 of 10 [Statues vs statutes] The Edward Colston statue was brought down after years of attempts by the community to have it removed. Voices are stifled by an overweight dysfunctional failing bureaucracy.,samspruce,
52,2020-06-14 14:09:01+00:00,“erase our history” Did the toppling of Colston’s statue (erected 200 years after he lived) ‘erase’ his history? Where is the history of the slaves he profited from? Where is the history of our fellow UK citizens who are not white?,pedanteric5,
53,2020-06-14 14:06:35+00:00,"So let's discuss. Where would you draw the line? Are you for the removal of the Colston statue because he was materially invested in the slave trade but against the removal of, say, an Aristotle statue because he merely justifies slavery? But even so Rhodes is not unlike Colston.",de_spex,
54,2020-06-14 14:04:19+00:00,"The defence of pee-pee man here is basically a summary of what's being said here on Twitter. Even a ""green"" lawyer would be able to sum it up easily, and the precedent of the Colston statue destruction being decriminalised will play its part should this ever go to court.",AngelaK11635746,
55,2020-06-14 14:02:55+00:00,It could well be that the toppling of Colston's statue was instigated by infiltrators? The racist evidence is removed - and BLM gets the blame - and we all are seen to try to defend the violent act - which has then become the story - and not the racism being protested against.,Shambles151,
56,2020-06-14 13:59:43+00:00,I suppose you would put forth the same argument for keeping Edward Colston's statue in Bristol then?,PComandur,
57,2020-06-14 13:59:19+00:00,"In 2001 @UniofOxford named a department after this guy and his lovely family, and Bill Clinton came to the opening. That to me is as shocking as the fact that the Colston statue survived into the 21st century. ",michaelgrr,
58,2020-06-14 13:59:02+00:00,THE LOVE THAT CAN GUIDE US TO A BETTER WORLD #BlackLivesMattters #BlackLivesMatterUK #removethestatues #SadiqKhan #Police #ColstonHasFallen #colstonstatue #PaulHutchinson - https://bishopjonathanblake.blogspot.com/2020/06/the-love-that-can-guide-us-to-better.html,BishopJonathan,
59,2020-06-14 13:54:15+00:00,Juxtapoz Magazine - Banksy Offers Idea on Now Destroyed Edward Colston Statue in Bristol ,GalleryOETA,
60,2020-06-14 13:53:24+00:00,No one has come forward as the owner of Colston’s statue so the police are unable to pursue a charge of criminal damage. No one wants to admit owning that piece of shit. Just Saying.,Cominagetcha,
61,2020-06-14 13:53:02+00:00,I reckon we raise a statue of him on the very plinth Colston was beautifully vacated from in Bristol. Poetic justice.,DannyUNIAharlem,
62,2020-06-14 13:50:30+00:00,I love what Bristol is doing. The removal of Colston's statue has become part of its history.,strandedatsea,
63,2020-06-14 13:50:10+00:00,Can you identify said photo? I think not. The police have identified 17 individuals in Bristol related to the incident. No one has come forward as the owner of Colston’s statue so there is no criminal damage. What would they be arresting them for?,Cominagetcha,
64,2020-06-14 13:47:37+00:00,Advice from Bristol Defendant Solidarity for people present or involved in the take down of the Colston statue: https://www.facebook.com/story.php?story_fbid=115999200142523&amp;id=113450987064011,tanngrisnir,
65,2020-06-14 13:47:30+00:00,"A week ago, Bristol was at the forefront of the global #BlackLivesMatter movement when the statue of #Colston was toppled. ""The task now is to translate this despair and rage into commitment to work together towards racial equality,"" writes @OlivetteOtele",BristolUni,
66,2020-06-14 13:44:34+00:00,The police have identified and spoken to those who removed Colston’s statue but no one has come forward as the owner so they can’t pursue a charge of criminal damage. No one want to admit they own that piece of shit. So no law broken you’ll be glad to learn.,Cominagetcha,
67,2020-06-14 13:43:55+00:00,I am sorry I will not turn a blind eye to the Colston Statue - I believe everyone should be treated equally but the law also has to apply to everyone and be applied impartially.,BrightBraces,
68,2020-06-14 13:42:31+00:00,"Exactly! I did RT this and explain I agree with people like the dick pissing on the memorial being prosecuted, but 10yrs even for that seems mad I also really worry this would be used in situations more like the Colston statue in the end",StannelieseDodd,
69,2020-06-14 13:40:09+00:00,Well they seem to support not reporting crime - Colston Statue has not been reported as a crime I know it's a Labour Council but 80 seat majority must be able to do something about it,BrightBraces,
70,2020-06-14 13:38:16+00:00,"Definitely agree with you there, unbiased honest history (I know its a bit of an oxymoron.) I think exactly that should have been done with the Colston statue in Bristol, a nice big plaque explaining all the evil he was responsible for as well as all the good he did too!",TheDogWhoBarks,
71,2020-06-14 13:37:10+00:00,"No one wants to admit ownership of the Colston statue and without and owner there is no criminal damage. It’s like chucking a dog turd into the harbour, littering at best.",Cominagetcha,
72,2020-06-14 13:36:04+00:00,"Good show, though I suspect @JANUSZCZAK’s opposition to icon burning in 16th century England and statue defacing in 18th century France, while supporting the take down of Colston, is just a tad in the school of cake-having-and-eating-too :-)",technopolitics,
73,2020-06-14 13:34:27+00:00,Yep no one has come forward as the owner of the Colston statue so the Criminal Damage charge can’t be pursued. Who wants to admit to owning that piece of shit?,Cominagetcha,
74,2020-06-14 13:34:06+00:00,"Using that logic, the Colston statue hasn't been destroyed, merely relocated. ",fathersensini,
75,2020-06-14 13:32:49+00:00,Exactly. I can't believe how stupidly shortsighted all the soft-left luvvies were for praising those who destroyed the Colston statue.,tclementsuk,
76,2020-06-14 13:32:21+00:00,Aside: The Edward Colston statue that was toppled went so far as having a plaque cast by the council to be added to the statue; but its installion was then vetoed by the mayor https://en.wikipedia.org/wiki/Statue_of_Edward_Colston#Controversy,ben_a_adams,
77,2020-06-14 13:30:34+00:00,"When Colston’s statue was the hill the Born and Bred Bristolians we’re prepared to die on, changing the named of Colston Hall was a huge deal. Now it has been overtaken by events and even the Merchant Venturers agree the Colston Cult has has its day. the symbolism matters less.",AndrewRilstone,
78,2020-06-14 13:29:39+00:00,"Before people start getting it twisted - I support the prosecution of people like wanker who pissed up PC Keith Palmers memorial obviously But in practise I deeply worry this would be more likely to be used in situations like the Colston statue, and 10yrs is a high max limit ",StannelieseDodd,
79,2020-06-14 13:23:15+00:00,You would only need a short length of rope or chain here #ColstonStatue ,_pasttense_,
80,2020-06-14 13:22:41+00:00,"2. In decades to come, images of Colston's statue being tossed in the water will be a minor part of local + perhaps national social history in the manner of other ""illegal"" acts, such as those advanced by suffragettes, for example. The mindless thugs will be in history's dustbin",Man_of_oak,
81,2020-06-14 13:22:06+00:00,"So, so statue that got torn down - Colston - didn't acknowledge his slave-trading past AT ALL on its plaque, despite the fact the statue was erected 150 years after his death. People fought hard against including any reference to it ... is that not trying to erase history?",TaliesinEvitel,
82,2020-06-14 13:21:57+00:00,Not just the Met.The entire Police Farce is infested. This muppet hid while BLM/antifa/momentum twats tore down the Colston Statue. https://twitter.com/worldnoteurope/status/1272152528843571210,2020Visions3,
83,2020-06-14 13:21:55+00:00,The Cenotaph and Colston’s statue are literally yards apart and it was untouched last week. It’s a bunch of morons that then decided to turn it into a bar come pissoir. ,Cominagetcha,
84,2020-06-14 13:20:25+00:00,It's how I saw the toppling of Colston's statue live though. Can't beat moments like that.,ChrisG4347,
85,2020-06-14 13:20:14+00:00,1/3 Hearing the sound of Colston's statue along the ground puts me in mind of: The Hollow Men - TS Eliot Mistah Kurtz-he dead A penny for the Old Guy (ref: Heart of Darkness),NorretteM,
86,2020-06-14 13:19:14+00:00,"The statues were put up for the good deeds they did. Nobody celebrated their ""downright horrible deeds"". Colston's statue was for his kind works of charity, not for his trading of slaves. Statues can be changed or removed from time to time, but by peaceful democracy, not violence",HutchesonAdam,
87,2020-06-14 13:17:54+00:00,"Fair enough, a better example then would be statues of the genocidal Oliver Cromwell. A ruthless murderer and monster especially to the Irish. His statue is surely worthy of being torn down along with Colston etc?",JamieOssie,
88,2020-06-14 13:15:52+00:00,"When Opinium asked voters what they thought should happen to the Colston statue now, the results were: It should be placed in a museum: 55% It should be reinstated: 16% It should be destroyed or put into storage: 16% 25% of Tory voters think it should be reinstated",LeftieStats,
89,2020-06-14 13:15:24+00:00,This a sober and thoughtful explanation why the Colston statue has never been removed. ,AuthorGerald,
90,2020-06-14 13:12:24+00:00,"Selective policing once again couldn’t be arsed to do anything last weekend with the Colston statue though, and they say U.K. cops aren’t bent ",adamReames,
91,2020-06-14 13:11:41+00:00,Opinium asked voters if they approved or disapproved of the protesters who pulled down the Colston statue. The results were: Approve 25% Disapprove 55% [Tory voters] Approve 10% Disapprove 82% [Labour voters] Approve 47% Disapprove 34% [LD voters] Approve 36% Disapprove 46%,LeftieStats,
92,2020-06-14 13:11:04+00:00,I already left West Coast of England (Bristol) back in 1996 because the place became obnoxiously too progressive! lol (Same City where local Police allowed the Colston Statue to be pulled down and dumped in canal.),jaylieberman3,
93,2020-06-14 13:08:49+00:00,Have they arrested the people that pulled down the Edward Colston statue yet?,pete_AFC,
94,2020-06-14 13:07:42+00:00,Opinium asked voters on 11-12 June if they would have supported the removal of the Colston statue by the local authority. The results were: Support 39% Oppose 31% [Tory voters] Support 23% Oppose 54% [Labour voters] Support 68% Oppose 16% [LD voters] Support 46% Oppose 32%,LeftieStats,
95,2020-06-14 13:07:11+00:00,"There is. I think what - and how - history is taught/debated is also very important in framing our understanding of how we see ourselves, as revealed by the Colston statue debate.",jonwturnbull1,
96,2020-06-14 13:05:46+00:00,the colston statue wasn't erected by public consensus ,johnnypaige,
97,2020-06-14 13:05:34+00:00,"""Whatever direction a trial judge might give, it would be extremely difficult to find a jury with at least 10 members willing to convict them for the destruction of a symbol of slavery"" - @Barristerblog on #BlackLivesMatter and the #ColstonStatue. ",Sam_Oscar_March,
98,2020-06-14 13:03:54+00:00,"I’d never seen as much public talk and debate around colonialism, national identity and values in the UK since the statue of Colston was dumped in the Bristol harbour. This is the most important conversation happening today for society and businesses. ",FlorLujani,
99,2020-06-14 12:58:14+00:00,"Excellent discussions re #BLM - and Churchill’s statue, the Colston statue, protests in a time of CV19 and stop and search and all manner of very important social issues - on BBC Radio 4 The Listening Project, now. Really worth a listen. Very thoughtful contributions at this time",AmandaRamsay,
100,2020-06-14 12:47:17+00:00,"And blm defaces the statue and little get arrested, loyal brits the next week 100;s arrested. If last week colston was saved , riot banned or guilty arrested none of the brits would have been there this week. Khan needs to go",Ginacol49512158,
101,2020-06-14 12:44:38+00:00,Ok.. but defacing a statue isn’t the same as wanting it to be removed. You know that right? Making people aware that someone did some questionable actions AS WELL as doing something heroic is understandable. It’s what the people of Bristol tried to do to Colston...,Andyheustice11,
102,2020-06-14 12:43:30+00:00,Die Statue von Sklavenhändler Edward Colston wird zum Fluss Avon geroll,KratkyMaya,
103,2020-06-14 12:43:00+00:00,Die Statue von Sklavenhändler Edward Colston wird zum Fluss Avon geroll,KratkyMaya,
104,2020-06-14 12:38:31+00:00,"""Last week Colston statue pulled down. Do you approve or disapprove of protestors who pulled down statue? APPROVE Remainers 39% Leavers 10% DISAPPROVE Remainers 43% Leavers 81%",GoodwinMJ,
105,2020-06-14 12:37:36+00:00,Possibly: Colston scenario probably reflective of that socio-cultural divide (minus supporting the mob rule element). Though I think there are quite a few remainers who are uncomfortable with a movement that has spread to demanding Harold Wilson’s statue be torn down.,SocialDemSheff,
106,2020-06-14 12:36:43+00:00,Before the events of this week would you have supported or opposed the removal of the statue of slave trader and local philanthropist Edward Colston? SUPPORTED Remainers 59% Leavers 25% OPPOSED Remainers 20% Leavers 52%,GoodwinMJ,
107,2020-06-14 12:33:30+00:00,"Interesting thread on the group who raised the statue in Victorian times, and who in our times had stymied attempts by the people of Bristol to draw attention to the truth about Colston. ",JamesWoodfield,
108,2020-06-14 12:32:55+00:00,I wonder how much the Colston statue's retrieval and repair estimate would be? Squeaky bum time for those vandals not wearing a mask. ,Graham43445533,
109,2020-06-14 12:26:25+00:00,"Colston statue wasn't torn down, it was just taken for a swim ",_mindy_,
110,2020-06-14 12:25:46+00:00,"Spray paint can be washed off, a statue of a Jamaican writer has had bleach thrown on it in retaliation of Colston being ripped down? Bleach cant be washed off... most of the people at yesterday’s protest were so drunk they could barely walk...",originallyme3,
111,2020-06-14 12:25:26+00:00,"The pigeons panicking while watching the Edward Colston statue, they normally take dumps on, being chucked in the Thames: ",TaraKelley0806,
112,2020-06-14 12:24:01+00:00,"Interesting long read into what the removal of the Edward Colston statue means for Bristol, and more broadly, for Britain, from @_tomwall",mollyblackall,
113,2020-06-14 12:23:32+00:00,10 years for the BLM vandals who destroyed the Edward Colston historic statue in Bristol.,cristofoli5,
114,2020-06-14 12:22:53+00:00,"But that was the fault of the inscription and not the statue and could be rectified. Colston is an interesting example because it's only a slight exaggeration to say no Colston, no Bristol. To simply take him out of the picture is to deny reality.",BoycottsBat,
115,2020-06-14 12:21:46+00:00,#wato so we hear This Jones labour party mouth piece saying the ' right wing extremists ' are organised. At Bristol the thugs who pulled down the Colston statue were 'organized' to bring ropes to pull it down! Planned NOT spontaneous! Less of the hypocrisy! #wato,Shaneuk3,
116,2020-06-14 12:19:35+00:00,"Bristol mayor ⁦@MarvinJRees⁩ : #Colston statue removal was act of 'historical poetry'. Good to see #MarvinRees open a mature, honest discussion about race &amp; class. #Bristol #racism #ClassSystem #BLM #BlackLivesMatter",MandsLMarshall,
117,2020-06-14 12:19:18+00:00,For those complaining about the removal of the statue of Colston in Bristol. Here's a picture of how men like him packed Africans into ships for the Middle Passage across the Atlantic. A journey that might take several months. Apologies for any distress caused. ,TimWatt32880963,
118,2020-06-14 12:18:24+00:00,"It’s a case-by-case issue. Edward Colston’s statue should have been moved to a museum a long time ago — people have been campaigning since the 70s. Don’t get me wrong, It shouldn’t have been thrown into a river — but it should have been in a museum long ago.",banshun,
119,2020-06-14 12:17:23+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga ,ajanekennedy,
120,2020-06-14 12:16:57+00:00,"... and add a clearly worded, shiny red plaque that is the same size as the statue. Seeing how even for someone like Colston, adding a small and unambiguous plaque was an incredibly drawn-out and ultimately unsuccessful process, I doubt this is a realistic option.",michaeldoron,
121,2020-06-14 12:15:32+00:00,I understand why they threw the statue of Ed Colston into the sea. I have no objection. But if anti-slavery is your cause then it is a matter of principle to condemn all people who engaged in the practice including those who are from your own tribe. ALL! do you agree?,charlesdhmmr,
122,2020-06-14 12:14:44+00:00,"From Guardian, letter from Andy Stuart of Rye E Sussex: ""I suggest Bristol replaces Edward Colston w a different statue every day to honour an individual whom Colston “shipped”. It would be 233 years before plinth became empty again. That is the enormity of the man’s inhumanity.""",Amanda_Vickery,
123,2020-06-14 12:11:14+00:00,a bit like Bristol City Council burying the Colston Statue attack - no crime reported,BrightBraces,
124,2020-06-14 12:07:02+00:00,Good doggie starmer responding obediently to Tory dogwhistle. Who was even attacking War Memorials or proposing to attack War Memorials? Colston was a slave owning Tory MP not a war hero. Tory's are pissed a statue to one of their own was disrespected. ,sha8erpr00f,
125,2020-06-14 12:06:58+00:00,"I agree, which is why I don’t think every single statue we no longer want needs to go in a museum - just the ones that we think have a particularly important or insightful story to tell, such as the Colston statue does now.",michaeldoron,
126,2020-06-14 12:06:30+00:00,The statue erased Colston’s (and thus Bristol’s) role in the slave trade by simply not mentioning it at all!,DavidCloke,
127,2020-06-14 12:05:16+00:00,"He said the mob violence in central London. Where was the statue of Colston again, please remind me?",JasonWMTT,
128,2020-06-14 12:04:30+00:00,"Your talking shite again, these thugs represent You and your party perfectly. Your leader didn't even condemn George Floyd's murder and you was okay with that. but instead you scream over a statue of Colston.. finding racists of your colour can only mean one thing @BorisJohnson",thedefenderuk,
129,2020-06-14 12:02:07+00:00,and the Colston Statue crime hasn't even been reported yet - Marvin Rees and the Police protecting their momentum mates who did this,BrightBraces,
130,2020-06-14 12:00:36+00:00,"@EmilyGorcenski I made a thread of videos of and reaction to the Edward Colston statue coming down in Bristol, UK #WhenTheyCameDown",vogelbeere,
131,2020-06-14 12:00:31+00:00,If the dibble can’t even get the basic facts right what chance anyine? Well done for the speed of arrest though shame you didn’t get the many brick throwing thugs last week or the Colston statue vandals equally fast Selective policing at its best,MVSLGB,
132,2020-06-14 12:00:08+00:00,"""If Colston’s statue deserved its disgrace, why, to pick yet another example, is Simon Douglas-Pennant, 7th Baron Penrhyn, entitled to ornament the upper house?"" As statues of slave traders are torn down, their heirs sit untouched in the Lords | C.Bennett ",ByCycleBee,
133,2020-06-14 11:58:30+00:00,"Just like Colston thrown into the water was swept away? Teehee. I actually learnt he existed because of his statue being toppled so white supremacists can miss us with the “statues are part of our history, you can’t erase it”",priestley_abbie,
134,2020-06-14 11:57:37+00:00,Black Lives Matter protests – The Colston statue and Britain’s legacy of slavery ,gpkun87,
135,2020-06-14 11:55:11+00:00,"I live in Bristol. We've been trying to get the statue of Colston removed for years... The national press, however, failed to report that 'in retaliation' somebody bleached a statue to a black playwright in a predominately black area of Bristol...",ASRomaBristolUK,
136,2020-06-14 11:51:19+00:00,I'm pretty sure more people around the world know about Colston now than before his statue was ditched..,BanTigerTemple,
137,2020-06-14 11:47:11+00:00,"Richard Eddy, the gollywog loving Tory councillor was all in favour of the plaque raising Colston’s slavery involvement being vandalised or stolen. Now he whines about the statue being gone. Hypocrite much? ",Cominagetcha,
138,2020-06-14 11:44:48+00:00,"The statue thing is a distraction - the Colston thing was an organic event during a BLM protest, the rights response has been manufactured to peel off support for the BLM movement by painting them as destroyers of monuments and history.",mynnoj,
139,2020-06-14 11:44:16+00:00,"If a statue is a of a real historical figure we need to judge not just whether they were a ""good person"" but whether the statue embodies any fundamental principles we'd like to keep. In my opinion Churchill and Gandhi do just that regardless of their flaws. Colston did not.",JaeKay,
140,2020-06-14 11:42:58+00:00,"They pulled the STATUE of Colston into the river not his ACTUAL EXHUMED BODY this is basic stuff, calm down, anti anti-fash ",Glitter_brawl,
141,2020-06-14 11:41:54+00:00,Good. This was utterly disrespectful. I looked with interest through your timeline for news of the arrests of those who toppled the Edward Colston statue; an intentional act causing criminal damage &amp; which warrents more than a fine for disorderly conduct. Can't see anything. ,LMCrankyPants,
142,2020-06-14 11:39:55+00:00,He was also against the Colston statue being taken the way it was taken. Lammy is my MP and is on the whole a very sensible sort of man.,MamaMoose_Be,
